Time Code,Country Name,Country Code,GDP (constant 2010 US$) [NY.GDP.MKTP.KD],GDP (current LCU) [NY.GDP.MKTP.CN],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (constant LCU) [NY.GDP.PCAP.KN],GDP per capita (current US$) [NY.GDP.PCAP.CD],"GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]","GDP, PPP (current international $) [NY.GDP.MKTP.PP.CD]",GDP (constant LCU) [NY.GDP.MKTP.KN],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (constant 2010 US$) [NY.GDP.PCAP.KD],GDP per capita (current LCU) [NY.GDP.PCAP.CN],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]","GDP, PPP (constant 2017 international $) [NY.GDP.MKTP.PP.KD]",Gini index (World Bank estimate) [SI.POV.GINI]
YR2018,Namibia,NAM,14760485125.8961,181053848425.865,1.1080490927329,59702.4019204758,5587.98561266432,10092.258820242,25302132746.3516,146169390621.901,13681065175.4861,6028.87110480582,73950.8427994384,-0.778285244729318,10334.5720485037,24708877269.5984,..
YR2018,Nauru,NRU,103452831.850612,160000000,6.09756097560977,8147.59318224387,11614.665076832,13636.3609415279,149105108.215904,87000000,124021393.690412,9688.4090513778,14984.0794156209,5.09401596169923,13963.7673923866,145609062.133635,..
YR2018,Nepal,NPL,23233384250.1714,3455949289833.43,7.62237610539864,78079.7595885426,1178.52593245237,3773.71591761441,108570881473.849,2193706438428.93,33111525182.7133,826.937016231209,123006.289708317,5.84871082835983,3864.32212409671,106025235591.11,..
YR2018,Netherlands,NLD,945914991170.064,773987000000,2.36091509478513,43106.1410114334,53018.6293562696,56060.9136269404,997729932916.361,742788814000,913597086062.599,54894.1290252192,44916.6602056777,1.76493726416223,57901.0970130477,966020584715.913,28.1
YR2018,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2018,New Zealand,NZL,187865320795.556,306721000000,3.20574787992723,57795.4466799984,43306.0700032372,42866.1272276586,215287677501.907,283232366000,212225726657.864,38335.1672847316,62588.4585560952,1.37354364665912,43930.881423072,210069743091.864,..
YR2018,Nicaragua,NIC,12080226125.8337,410987000000,-3.3637057173864,27820.4229153436,2014.57028700455,5729.68822390273,37934761583.8963,179873000000,13025208219.7685,1868.41271193384,63566.1391799121,-4.56927132707013,5867.25695605635,37045310671.0195,..
YR2018,Niger,NER,12395715130.003,7135795000000,7.21917266805082,303642.129640418,572.430138463628,1200.97246385835,27600363812.9013,6814589000000,12846952856.8458,552.32404191802,317954.316904137,3.20401062656619,1229.80758590132,26953222042.0265,..
YR2018,Nigeria,NGA,466851735606.204,129086907450900,1.92275734157302,360109.570165741,2027.77854863842,5155.07599367409,1033992766474.73,70536348621700,397190484464.308,2383.42047930392,659028.028307486,-0.679724707768486,5278.84839470055,1009748886411.97,35.1
YR2018,North Macedonia,MKD,11360393491.8192,660878198200,2.88059670964267,217329.498400591,6087.46831134253,16093.3104230501,34726431287.5926,452688000000,12679934731.3891,5453.9740819514,317278.848387173,2.83313137385419,16671.6985936784,33521673598.8653,33
YR2018,Northern Mariana Islands,MNP,1059000000,1302000000,-19.3450114242194,18615.1980171914,22886.6740494647,..,..,1059000000,1302000000,18615.1980171914,22886.6740494647,-19.8213790200896,..,..,..
YR2018,Norway,NOR,488506420357,3553900000000,1.11882882717687,612502.155531074,82267.809316159,64341.2589026158,370296238032.368,3253560000000,436999692591.454,91964.2592911861,669042.959263663,0.453550831468291,69710.484509237,341775362624.947,27.6
YR2018,Oman,OMN,75657171183.9656,30678781668.5609,0.91939893441841,6023.46555200498,16521.2062279529,28350.9435298546,140207629530.726,29090182320.2348,79788768968.949,15665.7101482574,6352.40379464789,-2.49823223213551,29031.6443296801,136920201354.788,..
YR2018,Pakistan,PAK,254215069088.212,34616302000000,5.83641749754401,61881.4915003225,1482.21306651797,4739.47271266276,1030000452685.18,13133003000000,314567541558.339,1197.83781645646,163108.80291321,3.68103446177759,4853.26655740247,1005850179831.13,31.6
YR2018,Palau,PLW,227145359.227506,280435700,4.05888512365482,15968.3881413656,15657.1771537044,18444.3077619985,338287781.40627,286009800,280435700,12681.8915318802,15657.1771537044,3.46628804461891,18887.1521079934,330355996.325154,..
YR2018,Panama,PAN,49051467365.7544,64928300000,3.59811275823063,9998.71195354988,15544.7335180331,31012.9461549459,132647140863.063,41763300000,64928300000,11743.6000768409,15544.7335180331,1.85933573755317,31757.561135057,129536982380.317,49.2
YR2018,Papua New Guinea,PNG,20635019350.6314,79404670700,-0.279252284959952,7308.14899601735,2801.37139302915,4190.0948949613,36927139601.5901,62896298100,24109509852.7402,2397.65773989353,9226.31668294152,-2.22916792257401,4290.69828205284,36061314256.7829,..
YR2018,Paraguay,PRY,37347011206.2373,230576477470400,3.20425034076639,30077150.3938791,5782.78454981286,12827.7080209236,91372827688.1943,209218733463200,40225448340.6322,5368.98228097469,33147525.9187912,1.88363182374449,13135.6988678799,89230422105.3981,46
YR2018,Peru,PER,206429154967.167,731514000000,3.96915687018075,16712.6378177179,6957.79341149359,12781.4164435302,418684963974.761,534625000000,222574697255.522,6453.07589802915,22867.4838262148,2.19794844938977,13088.2958384558,408868117687.445,42.4
YR2018,Philippines,PHL,340302373318.622,18265190258161.7,6.34148557131178,171260.679988503,3252.11027410024,8516.13654897274,930064933514.729,18265190258161.7,346842094174.513,3190.79161139349,171260.679988503,4.86730872935625,8720.60737916589,908257834442.292,42.3
YR2018,Poland,POL,632232812655.457,2121555000000,5.353704746044,50201.0309481958,15468.4094107719,31674.1316243417,1214376725784.07,1906371600000,587408980271.71,16648.7682645826,55867.5172318448,5.35391559355611,31978.5311498844,1202817229901.47,30.2
YR2018,Portugal,PRT,247690130462.103,205184124000,2.84932646131253,18979.1554151754,23551.0482905614,34040.7255617749,359232254969.589,195178256000,242194788533.537,24085.4159535339,19952.1271371675,3.01412425744607,34931.7846000824,350068762428.143,33.5
YR2018,Puerto Rico,PRI,87847290301.3936,100925000000,-4.14747474747475,2971.60916077579,31604.7015144578,34299.358536451,112159788244.755,9489400000,100925000000,27509.4118288776,31604.7015144578,-0.18737030505585,35122.8796571739,109529993779.81,..
YR2018,Qatar,QAT,177840023155.601,667339231880.08,1.23487219150027,239904.932296388,65907.9484330735,90970.0609016321,259125458398.87,667339231880.081,183334953813.209,63932.5498585391,239904.932296388,-0.837914038437916,93154.2348833798,253049780948.974,..
YR2018,Romania,ROU,224725300753.379,951728500000,4.47452377497343,22884.6609088953,12398.9819787666,28523.4731832065,569590435296.888,445655200000,241457403085.042,11539.7785224779,48871.8273675065,5.09011110670698,29248.8093232601,555465261065.568,35.8
YR2018,Russian Federation,RUS,1743720734850.68,103861651089200,2.80724541049418,610408.33157195,11287.3552780815,26656.4095416865,4211362904037.68,89626606309500,1657328865709.99,11875.7332037328,707357.109302337,2.81552569192898,28681.7844582961,3913975940441.31,37.5
YR2018,Rwanda,RWA,10395229215.6618,8302054000000,8.57942454050658,679107.141303965,783.637162814808,2088.74922433298,26312677787.8914,8354355000000,9640280084.19572,845.005317088818,674855.708057791,5.74614049530018,2138.89969873046,25695728206.5184,..
YR2018,Samoa,WSM,736262229.298921,2108287500,-2.06327306640259,10075.8275208027,4188.57105832,6322.2089973185,1268374456.79914,1976151900,821496064.526185,3753.98836116679,10749.5487640724,-2.44777339138868,6467.07485315273,1239962206.22608,..
YR2018,San Marino,SMR,1683506067.26526,1401708778.86202,1.54476112853661,35680.663808959,48996.592248824,59576.4293867845,2061055359.75184,1205435546.12187,1655300872.53427,49831.4606697033,41490.3143163042,1.20511638524026,61006.8482048258,2012730090.40313,..
YR2018,Sao Tome and Principe,STP,273650448.170134,8618990400,2.94526890871829,19906.3862352629,1953.5132573676,3993.27879583907,862942909.446701,4200884500,412253809.728799,1296.72489560888,40842.1016717844,1.02033794510234,4089.15666556115,842709610.84351,..
YR2018,Saudi Arabia,SAU,701624393213.915,2949456868400,2.43411078064224,78067.5326561563,23337.0175494347,47592.7671473292,1642519382454.66,2631091082700,786521831573.333,20818.0118087643,87513.8158103801,0.605723335699551,48735.4604982217,1604007466124.02,..
YR2018,Senegal,SEN,23853029124.9212,12840090000000,6.20924103389086,795677.342376755,1458.06909258145,3309.48617330672,53729452837.9881,12614926385500,23116699808.1723,1504.51253077213,809879.374232544,3.29534615117551,3388.94631130208,52469666065.1249,..
YR2018,Serbia,SRB,48167224454.1516,5072932200000,4.4951212927627,681325.534141704,7252.40185773992,17452.7958990327,123843512042.109,4757426400000,50640650221.4622,6898.17501524525,726510.081339283,5.0675948814029,17736.0068023489,121865962455.769,..
YR2018,Seychelles,SYC,1368218237.97768,22063764200,1.32761876759886,92601.434447407,16390.8249080053,27342.1616519905,2709204576.83036,8960300000,1586008999.74841,14140.0367704024,228020.960707716,0.365256666284068,27998.6417894458,2645682245.76991,32.1
YR2018,Sierra Leone,SLE,3617187416.25502,32401626000000,3.44616262140143,1267836.22122916,533.991533265984,1663.29348036377,13029954427.7497,9699136000000,4085114794.22324,472.825747087412,4235424.17278409,1.25933981423016,1703.22884269962,12724442955.5114,35.7
YR2018,Singapore,SGP,334151135292.159,507123900000,3.49746960110137,83940.5917275616,66679.0464899752,98222.846041782,567144561807.731,473313800000,375981539145.907,59260.5667167539,89936.6979056786,3.01247744349737,100581.158024992,553846804627.491,..
YR2018,Sint Maarten (Dutch part),SXM,..,2122000000,-6.59999999999987,38177.7410856853,29160.1038110689,35342.1066072069,1471295250.68563,1552077886.09745,1185474860.3352,..,52196.5858218134,-6.78379495252608,36190.6639121767,1436798002.00939,..
YR2018,Slovak Republic,SVK,111751007900.535,89356687000,3.65012335777963,15966.6940284436,19364.6201036458,31132.5729674338,171600861492.845,86966926000,105474651206.555,20516.927901051,16405.4422335729,3.50665885743726,31505.0626312076,169571995594.402,25
YR2018,Slovenia,SVN,55498406198.1836,45862593000,4.38450172090073,21147.0586249828,26103.1602597884,37968.3520620285,80706916364.1351,43856758000,54135187443.8136,26760.4835146751,22114.2416150488,4.00670513635151,38915.6419586224,78742337531.3285,24.6
YR2018,Solomon Islands,SLB,1157969703.74033,12522000000,3.94424954963497,16792.370752509,2411.86292635277,2697.64643055486,1803460128.9931,10963000000,1574599182.64697,1773.698493604,19180.3399218204,1.26530359076786,2762.41641187812,1761174658.06633,..
YR2018,Somalia,SOM,..,113081171844000,2.79069767441867,5679766.57828352,314.542677978565,866.765302072035,13320942913.2027,85243214754359.2,4720727283.20485,..,7534613.30996837,-0.0794265253079658,887.576173278496,13008608675.6901,..
YR2018,South Africa,ZAF,429511487805.392,4873899000000,0.787055570495099,54410.8303289076,6372.60565499345,12627.9285840445,747322170987.014,3144539000000,368288939768.322,7431.95638129973,84334.4259776179,-0.578051587003173,12931.1227644514,729799815251.963,..
YR2018,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2018,Spain,ESP,1541942855240.92,1204241000000,2.43004714546871,25023.6795552197,30374.5210439089,40312.5475864011,1905613472079.8,1171052000000,1421459363680.67,32949.0781809939,25732.8802574585,1.98240197894862,40720.1908040246,1886536685061.69,34.7
YR2018,Sri Lanka,LKA,85485529102.415,14290906877600,3.27200047854103,446025.777812644,4058.80351094171,12860.3208303539,285374282250.966,9665378605200,87954272082.1068,3944.87905410314,659478.859141671,2.1949597721197,13169.0947047054,278683152393.769,..
YR2018,St. Kitts and Nevis,KNA,888490369.609332,2729220000,2.92445045385401,39484.5341164804,19276.5212674439,25901.6333033394,1390840689.27712,2070490000,1010822222.22222,16943.6357147361,52046.6074220985,2.13541141570519,26523.5266272002,1358229847.16051,..
YR2018,St. Lucia,LCA,1680175721.53939,5577862700,2.63946235416486,30666.1845071197,11357.8265659139,15261.3643508088,2842538145.89538,5577872300,2065875074.07407,9237.31772796409,30666.1317279675,2.11184732694431,15627.7868266281,2775889561.76861,..
YR2018,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2018,St. Vincent and the Grenadines,VCT,755225041.129407,2190510000,2.16312894408262,16481.6259867526,7361.4009618002,12466.4161360546,1406911371.45067,1816440000,811300000,6852.59995580625,19875.7825968605,1.80716631351798,12765.7324330884,1373923722.35458,..
YR2018,Sudan,SDN,87576214174.2524,1317969124963.42,2.817443642744,877.583289604702,825.868941119235,4344.52988671066,185968378988.088,36684325963.0762,34522586970.0018,2095.04795599961,31529.2062731916,0.386972628990861,4448.84122878769,181608005084.292,..
YR2018,Suriname,SUR,4796994344.46872,29822000000,4.94827076559268,30820.1400378828,6938.08698147294,19005.6543464151,11209845468.608,17752000000,3996247906.19765,8328.30314654448,51775.4740992418,3.94868880728451,19461.9765178867,10947009830.0286,..
YR2018,Sweden,SWE,589259147923.413,4828306000000,1.95002284569983,446903.229750254,54589.0603860606,52349.2924275599,544916414577.917,4547336000000,555455371487.089,57911.2289848069,474516.408205272,0.772577449000039,53553.312449047,532665253199.002,30
YR2018,Switzerland,CHE,704920576240.946,719613789000,3.01340510154813,84750.3463866618,86429.5008163592,70663.4875973954,610525154410.018,721592332000,735889205256.251,82792.2642219893,84517.9683566374,2.257361416674,71705.6099676226,601652181691.644,33.1
YR2018,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2018,Tajikistan,TJK,9747956613.64127,71059200000,7.59999938722835,740.905829973848,853.218873401321,3415.32233593608,31828606812.966,6742870600,7765014424.33779,1071.10432838188,7807.97655427017,4.99210090647853,3497.32358020808,31082326035.0369,..
YR2018,Tanzania,TZA,52444869125.4333,129043901311200,5.44496763189635,2076996.35012651,1042.83875856619,2590.20113826159,144985174017.676,113532897033400,57003713748.2316,959.43822982287,2360758.15057022,2.35508348824425,2652.39137840885,141585727441.522,..
YR2018,Thailand,THA,442925594863.231,16368705000000,4.18958549566707,153968.429140018,7296.87960772339,18095.7365704368,1286523956730.17,10689790000000,506611070188.362,6379.59754747284,235763.639501464,3.86148228881737,18530.2117879533,1256359014076.69,36.4
YR2018,Timor-Leste,TLS,1064952157.93004,1559894900,-1.0539022514868,1233.28535657249,1230.22528046689,3051.66811727864,3962343377.76159,1563775000,1559894900,839.884191667846,1230.22528046689,-2.98253081739267,3124.93809243999,3869438881.00639,..
YR2018,Togo,TGO,5342618337.10996,3950447000000,4.97621309973984,496303.568406769,901.523016898937,2061.33417572853,16652510155.7841,3915386000000,7112200725.00232,677.21561688761,500747.804405955,2.43974208945798,2110.82641998658,16262061139.0691,..
YR2018,Tonga,TON,451763174.9797,1073284900,0.300009403851803,9890.80514346069,4740.70027224476,6411.28936778647,677524470.531587,1020721200,489235527.395387,4377.59256368473,10400.1482572506,-0.863365350326134,6565.22321467831,661638651.466195,..
YR2018,Trinidad and Tobago,TTO,21076500109.3159,160332000000,0.0660497745971185,112276.152451971,17037.8623561897,26250.3722429394,37359813803.2426,156046000000,23679919654.9891,15164.6843842684,115359.958441289,-0.350171817474873,26880.6387228774,36483843608.4991,..
YR2018,Tunisia,TUN,50983272665.7981,105268480000,2.66359238905274,6310.12270169404,3438.80506664387,10763.7297838206,127473574603.88,72977850000,39770478673.1648,4408.33357320214,9102.17313089965,1.49392262613171,11022.1649031046,124484719987.032,..
YR2018,Turkey,TUR,1250485013376.72,3758315620600,2.9589667279851,21327.8404735773,9453.19617174191,28312.6834243604,2300825497592.85,1756136304100,778377023568.884,15186.8307816608,45643.8123956386,1.42891487732444,27942.9558261698,2331268901303.35,41.9
YR2018,Turkmenistan,TKM,44747368777.8587,142679000000,6.19999994137119,9906.96622503675,6967.37504258806,14845.3446497287,88944116645.1711,57964688500,40765428571.4286,7647.94364661358,24385.8126490582,4.50768703055272,15201.778571094,86858656701.7867,..
YR2018,Turks and Caicos Islands,TCA,..,1113178000,5.61095637443547,26078.4957655242,29553.1366979053,28160.8892876027,1086204293.03199,982298700,1113178000,..,29553.1366979053,4.06605933027708,28837.0269209651,1060736216.79613,..
YR2018,Tuvalu,TUV,41842166.0339897,57000000,2.49999999999999,3563.66797044763,3701.70925450693,3945.56367272662,46483604.4601299,41000000,42588164.9731022,3636.86797340197,4954.36766623207,1.25271621034332,4040.29591135419,45393710.0547197,..
YR2018,Uganda,UGA,39896741219.3565,120431035402400,6.16261913900348,2696190.13322371,770.257060149182,2121.96781993514,92846591594.6698,115205594480600,32912338571.3403,933.715072678371,2818482.65138326,2.28064148741474,2172.9158665394,90669630880.979,..
YR2018,Ukraine,UKR,131291651249.309,3560596000000,3.40529551771813,59792.6369886348,3096.81740221352,12338.0024454764,534046635291.115,2527422926567.47,130901858421.72,3106.03894594323,84234.9817489091,3.93289494885818,12634.2355540514,521524920445.803,26.1
YR2018,United Arab Emirates,ARE,398022328958.475,1550584747600,1.18985563831524,151774.702880272,43839.3244866903,66968.2211775042,660454236989.386,1461737003100,422215043594.282,41327.3527243763,160999.91917737,-0.320590317631869,68576.1155204355,644968661241.023,26
YR2018,United Kingdom,GBR,2874157497314.14,2141792000000,1.25259061284513,30267.2642350452,42992.8037216089,46037.9005384222,3133331675324.88,2011572793000,2857316524862.61,43246.2025371723,32226.6162209452,0.640926665661851,47145.8840978145,3059694706821.33,..
YR2018,United States,USA,17960940604948.8,20611860934000,2.99646435222829,59821.5922735518,63064.4184096731,61585.7560382102,20611860933999.9,19551981480000,20611860934000,54953.6151523978,63064.4184096731,2.45567919884604,63064.4184096728,20128577587582,41.4
YR2018,Uruguay,URY,49385054675.5791,1982243905300,0.477907183899063,511088.606669778,18703.8602924478,23035.0833880454,81362374707.369,1762892820100,64515038268.1373,14317.4550923753,574681.718643547,0.109558005853614,23588.1513898133,79454682779.5513,39.7
YR2018,Uzbekistan,UZB,78222539795.2383,406648500000000,5.44644486222825,3764824.27333938,1529.08286351335,6755.48097366685,227979714169.261,124073925234600,50392607758.2324,2373.53751794777,12339096.5557211,3.63067001449706,6917.6787960123,222634306516.262,..
YR2018,Vanuatu,VUT,832229216.107527,100771000000,2.90023027256446,233603.826770308,3125.40499918952,3093.46154723291,927116833.736251,68370000000,914727908.137793,2843.5268338858,344310.241735714,0.377254096136937,3167.73497475442,905378858.336392,..
YR2018,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2018,Vietnam,VNM,187686812137.294,5.542332E+15,7.07578861674985,36562498.681917,2566.4474870063,7585.94315504036,742208673971.919,3.493399E+15,245213686369.157,1964.36159207208,58006974.4236907,6.01639837930368,7768.08021752044,724806213667.817,35.7
YR2018,Virgin Islands (U.S.),VIR,3234043621.78731,3984000000,1.50931278098909,29541.7799833646,37233.2968850758,..,..,3161000000,3984000000,30224.4242744209,37233.2968850758,1.77494214500136,..,..,..
YR2018,West Bank and Gaza,PSE,13642193053.8512,16276600000,1.22707737782703,3417.79440837962,3562.33094270256,6318.21006766832,29561577551.5077,15616200000,16276600000,2985.75909232001,3562.33094270256,-1.30481419195327,6469.90909814318,28868451483.4524,..
YR2018,"Yemen, Rep.",YEM,18037064825.9423,11578730912300,0.75244741049714,7985.76238417754,824.117717965627,..,..,227583710700,23486269598.9858,632.908714621735,406290.034957054,-1.5945638098916,..,..,..
YR2018,Zambia,ZMB,29119259552.6464,275175000000,4.03437823506192,8050.38626155318,1516.37110009154,3521.5420629895,62571905200.8738,139688000000,26311637646.6539,1678.17770351946,15858.6638760874,1.04792121962507,3606.09362284751,61104790715.9637,..
YR2018,Zimbabwe,ZWE,18613743946.3015,39791094694.4421,3.4971595351019,1375.32090590278,1352.16265310562,3341.66541766316,49408144406.5298,19858000000,19523622341.6133,1289.14649946973,2755.84270329457,2.04770018061539,3421.8981732382,48249678732.5399,..
YR2019,Afghanistan,AFG,21808863986.9923,1469596303300,3.911603419423,34696.1252525744,507.103391875763,2065.03623501599,81879802965.493,1319901565700,19291104007.6135,573.287505805589,38631.1363930956,1.53563667424,2152.3664894209,78557606648.6734,..
YR2019,Albania,ALB,14862643983.3091,1679246620400,2.17369228814495,541230.131024868,5355.84779459031,13671.4884222978,40617962172.575,1544774168900,15286612572.6895,5207.30532165124,588344.164913981,2.60988819813524,14230.9895072106,39021039211.5266,..
YR2019,Algeria,DZA,202404450626.838,20428300000000,0.799999999582639,444291.180604749,3975.5089933335,11510.5570882585,516522033631.689,19128092190300,171157803367.473,4701.2797425901,474491.310186729,-1.13072508207257,11997.3378341915,495564635890.876,..
YR2019,American Samoa,ASM,522466367.713004,638000000,-1.45395799676898,11028.3482788545,11534.5675441134,..,..,610000000,638000000,9445.80502807717,11534.5675441134,-1.18849371671254,..,..,..
YR2019,Andorra,AND,3545618454.19594,2818420000,2.01554763848308,34667.5135457444,40897.3308728669,..,..,2674460000,3155065487.51819,45959.8482642774,36533.585668732,1.83306059347608,..,..,..
YR2019,Angola,AGO,99013511554.0281,32621698000000,-0.624644317706895,48339.2473390431,2809.62608839129,6670.33145836633,221262824980.767,1538411000000,89417190341.2533,3111.15730771384,1025024.08539822,-3.7956079652012,6952.41936236851,212285293091.615,..
YR2019,Antigua and Barbuda,ATG,1499945610.88944,4487300000,3.3511608848481,37269.5258199042,17113.3497705088,21548.7250080262,2181204769.77483,3619430000,1661962962.96296,15445.0456766662,46206.0443803738,2.46467046609634,22460.0192532032,2092704429.15446,..
YR2019,Argentina,ARG,437813398163.194,21447249859800,-2.08801486066213,15420.5009213437,9912.28180859863,22063.9043717551,1033454909164.83,692977449800,445445177459.453,9742.45541712886,477255.553292226,-3.05585485836266,22996.9855202977,991523444157.842,42.9
YR2019,Armenia,ARM,13996188672.3481,6569030800000,7.59999999853918,1942466.18681637,4622.73818208855,13653.7633812861,42091960116.6692,5745286629800,13672802157.8324,4732.07430580098,2220971.90816735,7.38219727969849,14231.180188533,40384118258.2046,29.9
YR2019,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2019,Australia,AUS,1450499018770.09,1952680000000,2.16095629535999,76980.9836060403,55057.2046960666,49455.5385080697,1324171341809.51,1952680000000,1396567014733.23,57183.3793476238,76980.9836060403,0.618187910846473,52203.1322876387,1254476578633.38,..
YR2019,Austria,AUT,448761534683.333,397575280000,1.41873427248989,42123.4515626267,50121.5542131186,55833.3156857561,520804362662.715,374052880000,445075391688.156,50536.6641459983,44772.394345895,0.968753111443178,58649.6683148852,495795376624.259,..
YR2019,Azerbaijan,AZE,59095142977.325,81896200000,2.48015159147059,2983.50515443349,4805.75371765917,14439.3014032972,150864843306.307,29907500000,48174235294.1176,5895.19898603471,8169.78132002059,1.61616934243607,15049.9385648137,144743643588.948,..
YR2019,"Bahamas, The",BHS,11259359315.7961,13578800000,1.21787385742007,29596.4424908726,34863.3840497476,37100.3629626189,15061164616.9253,11527400000,13578800000,28908.2516850313,34863.3840497476,0.217093258823638,38669.3350131335,14450071968.8586,..
YR2019,Bahrain,BHR,34359547872.3404,14466420000,1.98971355040401,7871.96770097321,23443.4348283266,45060.4237448845,77078951541.6154,12919190000,38474521276.5957,20936.084311099,8814.73149545079,-2.4675559331389,46966.0262725818,73951545274.8497,..
YR2019,Bangladesh,BGD,209974367461.307,25424826000000,8.15268494677524,67820.8804079075,1855.6915096678,4753.72659686814,807854884406.747,11057935000000,302563398919.928,1287.82150232565,155936.355525499,7.04528955018876,4954.7614000529,775076929107.665,..
YR2019,Barbados,BRB,4621053250,10418000000,-0.0961355529131964,32200.1055671885,18148.4978451054,15639.0478442375,4678563482.67459,9242106500,5209000000,16100.0527835942,36296.9956902108,-0.228750840137266,16300.422208391,4488735151.30088,..
YR2019,Belarus,BLR,63335604099.6643,134732100000,1.40000000000001,8601.2976211447,6839.10383292452,19283.1171477055,189285570275.747,81005722200,64409647193.8044,6725.06047821156,14306.0373977115,2.10683974652812,20098.5989768733,181605485546.401,25.3
YR2019,Belgium,BEL,547012324304.196,476343600000,1.78469437853346,38670.0385935044,46414.4352334354,51742.7263830791,628555971065.059,444279300000,533254518108.234,47611.9137037576,41460.9129792201,1.23607135159067,54709.4669035074,594471148560.668,..
YR2019,Belize,BLZ,1657330387.24262,3965037081.2268,1.76082496025742,7394.38557371025,5078.80994441772,7251.9213512161,2950508885.97461,2886405803.08337,1982518540.6134,4245.74392596053,10157.6198888354,-0.13700239438154,7558.60465574472,2830794751.36856,..
YR2019,Benin,BEN,14867186407.8376,8432247506700,6.86568733550151,710377.148406965,1219.51547853535,3287.30953781986,40434633627.9884,8383267995300,14391686309.033,1259.80816683369,714527.54961783,4.00308913488962,3426.32965445391,38794036239.5523,..
YR2019,Bermuda,BMU,6025347991.57898,7484113000,0.45988994302148,101078.70073381,117098.446325474,81804.2656772398,5449462884.82198,6460243000,7484113000,94274.2163813149,117098.446325474,0.469320877880691,85263.7630031759,5228356032.22943,..
YR2019,Bhutan,BTN,2489357934.58305,178201890000,5.46452256035737,94027.3020099752,3316.16702210577,11832.1582535521,9410886891.74562,71751670000,2530547157.56678,3262.19041767207,233525.476546795,4.26240274650745,12332.5394928352,9029048970.33611,..
YR2019,Bolivia,BOL,29702635296.7527,282586680900,2.21670563961031,4278.33719357303,3552.06814383653,8724.47418740562,104693606232.991,49256932500,40895322850.9407,2579.89856224262,24544.7908739104,0.79651595767028,9093.43166012002,100445761215.968,41.6
YR2019,Bosnia and Herzegovina,BIH,20839450781.6725,35295752000,2.83100260259697,9832.25254907758,6120.11262579357,14896.7900391155,52311357772.2959,32456246000,20202479537.5193,6313.07585817153,10692.4487685239,3.5453373948871,15847.1340401587,49174274125.5401,..
YR2019,Botswana,BWA,18654568969.5079,197503588400,3.02591005447894,43171.3784285561,7970.79696800641,17776.8083134036,42684364764.206,99454034000,18362348887.5873,8097.64495228243,85733.0951081802,0.806095229623423,18528.5884353174,40952486642.0127,..
YR2019,Brazil,BRA,2364445788869.69,7407023573499.99,1.41115298507022,19708.8012874342,8897.48777044292,14763.8716968734,3247679577278.92,4159533031779.56,1877810514260.36,11203.2749473819,35096.1405105121,0.651853445819171,15388.2349159911,3115908020202.84,53.4
YR2019,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YR2019,Brunei Darussalam,BRN,14006979896.272,18374986776.6468,3.86910980288791,44077.2984024011,31085.9618860822,62098.0113423415,28044707669.6547,19098517088.5668,13469422941.3919,32326.5848202429,42407.4692049934,2.82968996031998,64724.1323936862,26906819922.5912,..
YR2019,Bulgaria,BGR,63191572277.6213,119772250000,3.694308379839,14715.6512386247,9828.14851478139,23191.5745846967,171458740185.285,102652866000,68558815111.6199,9058.73528029721,17169.7754553231,4.42679344343635,24579.2165450171,161778881516.518,..
YR2019,Burkina Faso,BFA,16708316591.3587,9369187710500,5.69943493424034,437009.030832203,786.895437677452,2178.3228791324,46138562483.9889,8880627890000,15990803569.9961,822.203714745139,461050.692785033,2.73507444463108,2270.44401869641,44266533524.5122,..
YR2019,Burundi,BDI,2399222219.78424,5559586343900,1.84247667669987,154393.089686665,261.24529116164,751.664152760383,9033653418.07496,1780241408900,3012308945.62671,208.074775424009,482160.289454725,-1.29476823572824,783.451983198669,8667121391.54336,..
YR2019,Cabo Verde,CPV,2148955357.18311,195202292600,5.66775246034304,305971.707616886,3603.77524058462,7171.8264247567,4110838978.05366,168264857000,1981845740.70615,3907.64626644394,354954.563076431,4.48183015631996,7475.12251980896,3944045536.725,..
YR2019,Cambodia,KHM,20920953617.9811,110014048243957,7.05410693233324,3431774.1807238,1643.12138876475,4388.80090863468,75416087630.8673,56578089165018.6,27089389786.9684,1268.9716022912,6672960.78486058,5.51680828875421,4574.40302707913,72356150509.8438,..
